iteration: 1, accuracy: 0.4840, timestamp: 2026-03-24 12:55:50
iteration: 81, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:48:47
iteration: 82, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:49:41
iteration: 83, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:50:33
iteration: 84, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:51:27
iteration: 85, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:52:20
iteration: 86, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:53:10
iteration: 87, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:54:15
iteration: 88, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:55:24
iteration: 89, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:56:18
iteration: 90, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:57:13
iteration: 91, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:58:06
iteration: 92, error: Code validation failed: Validation error: ValueError: expected 2D or 3D input (got 4D input), timestamp: 2026-03-24 13:58:51
iteration: 93, accuracy: 0.6257, timestamp: 2026-03-24 13:59:40
iteration: 94, accuracy: 0.6053, timestamp: 2026-03-24 14:00:30
iteration: 95, accuracy: 0.5779, timestamp: 2026-03-24 14:01:18
iteration: 96, accuracy: 0.5848, timestamp: 2026-03-24 14:02:04
iteration: 97, accuracy: 0.5959, timestamp: 2026-03-24 14:02:52
iteration: 98, accuracy: 0.5959, timestamp: 2026-03-24 14:03:42
iteration: 99, accuracy: 0.6400, timestamp: 2026-03-24 14:04:20
iteration: 100, accuracy: 0.6580, timestamp: 2026-03-24 14:05:14
iteration: 101, accuracy: 0.6319, timestamp: 2026-03-24 14:06:10
iteration: 102, error: Code validation failed: Validation error: RuntimeError: shape '[-1, 2048]' is invalid for input of size 4608, timestamp: 2026-03-24 14:07:05
iteration: 103, accuracy: 0.6816, timestamp: 2026-03-24 14:08:00
iteration: 104, accuracy: 0.6816, timestamp: 2026-03-24 14:08:59
iteration: 105, accuracy: 0.6750, timestamp: 2026-03-24 14:09:56
iteration: 106, accuracy: 0.6674, timestamp: 2026-03-24 14:10:52
iteration: 107, accuracy: 0.6816, timestamp: 2026-03-24 14:11:47
iteration: 108, accuracy: 0.6966, timestamp: 2026-03-24 14:12:41
iteration: 109, accuracy: 0.6966, timestamp: 2026-03-24 14:13:35
iteration: 110, accuracy: 0.6520, timestamp: 2026-03-24 14:14:26
iteration: 111, accuracy: 0.6966, timestamp: 2026-03-24 14:15:19
iteration: 112, accuracy: 0.6811, timestamp: 2026-03-24 14:16:07
iteration: 113, accuracy: 0.6852, timestamp: 2026-03-24 14:16:56
iteration: 114, accuracy: 0.6966, timestamp: 2026-03-24 14:17:49
iteration: 115, accuracy: 0.6520, timestamp: 2026-03-24 14:18:40
iteration: 116, accuracy: 0.6853, timestamp: 2026-03-24 14:19:31
iteration: 117, error: Code validation failed: Validation error: AttributeError: 'Net' object has no attribute 'attention4', timestamp: 2026-03-24 14:20:16
iteration: 118, accuracy: 0.6802, timestamp: 2026-03-24 14:21:13
iteration: 119, accuracy: 0.6766, timestamp: 2026-03-24 14:22:05
iteration: 120, accuracy: 0.6639, timestamp: 2026-03-24 14:22:57
iteration: 121, accuracy: 0.6766, timestamp: 2026-03-24 14:23:47
iteration: 122, accuracy: 0.6714, timestamp: 2026-03-24 14:24:36
iteration: 123, accuracy: 0.6766, timestamp: 2026-03-24 14:25:23
iteration: 124, accuracy: 0.6563, timestamp: 2026-03-24 14:26:13
iteration: 125, accuracy: 0.6607, timestamp: 2026-03-24 14:27:01
iteration: 126, accuracy: 0.6624, timestamp: 2026-03-24 14:27:51
iteration: 127, accuracy: 0.6816, timestamp: 2026-03-24 14:28:41
iteration: 128, accuracy: 0.6566, timestamp: 2026-03-24 14:29:31
iteration: 129, accuracy: 0.6818, timestamp: 2026-03-24 14:30:22
iteration: 130, error: Code validation failed: Validation error: RuntimeError: Given groups=1, weight of size [64, 3, 3, 3], expected input[2, 64, 16, 16] to have 3 channels, but got 64 channels instead, timestamp: 2026-03-24 14:31:13
iteration: 131, error: Code validation failed: Validation error: RuntimeError: The size of tensor a (128) must match the size of tensor b (64) at non-singleton dimension 1, timestamp: 2026-03-24 14:32:03
iteration: 132, accuracy: 0.6889, timestamp: 2026-03-24 14:32:56
iteration: 133, error: Code validation failed: Validation error: RuntimeError: mat1 and mat2 shapes cannot be multiplied (1x4096 and 2048x1024), timestamp: 2026-03-24 14:33:42
iteration: 134, accuracy: 0.6889, timestamp: 2026-03-24 14:34:35
iteration: 135, accuracy: 0.6766, timestamp: 2026-03-24 14:35:24
iteration: 136, accuracy: 0.6607, timestamp: 2026-03-24 14:36:18
iteration: 137, accuracy: 0.6766, timestamp: 2026-03-24 14:37:11
iteration: 138, accuracy: 0.6557, timestamp: 2026-03-24 14:38:10
iteration: 139, accuracy: 0.6451, timestamp: 2026-03-24 14:39:07
iteration: 140, accuracy: 0.6215, timestamp: 2026-03-24 14:40:06
iteration: 141, accuracy: 0.6766, timestamp: 2026-03-24 14:41:01
iteration: 142, accuracy: 0.6618, timestamp: 2026-03-24 14:41:56
iteration: 143, error: Code validation failed: Validation error: RuntimeError: Given groups=1, weight of size [64, 64, 1, 1], expected input[2, 3, 32, 32] to have 64 channels, but got 3 channels instead, timestamp: 2026-03-24 14:42:44
iteration: 144, error: Code validation failed: Validation error: RuntimeError: Given groups=1, weight of size [64, 64, 1, 1], expected input[2, 3, 32, 32] to have 64 channels, but got 3 channels instead, timestamp: 2026-03-24 14:43:36
iteration: 145, accuracy: 0.6881, timestamp: 2026-03-24 14:44:31
iteration: 146, accuracy: 0.6815, timestamp: 2026-03-24 14:45:28
iteration: 147, accuracy: 0.6669, timestamp: 2026-03-24 14:46:25
iteration: 148, accuracy: 0.6410, timestamp: 2026-03-24 14:47:23
iteration: 149, accuracy: 0.6669, timestamp: 2026-03-24 14:48:18
iteration: 150, accuracy: 0.6815, timestamp: 2026-03-24 14:49:14
iteration: 151, accuracy: 0.6669, timestamp: 2026-03-24 14:50:11
iteration: 152, accuracy: 0.6632, timestamp: 2026-03-24 14:51:15
iteration: 153, accuracy: 0.6815, timestamp: 2026-03-24 14:52:14
iteration: 154, accuracy: 0.6793, timestamp: 2026-03-24 14:53:09
iteration: 155, accuracy: 0.6815, timestamp: 2026-03-24 14:54:04
iteration: 156, accuracy: 0.6791, timestamp: 2026-03-24 14:55:08
iteration: 157, accuracy: 0.6823, timestamp: 2026-03-24 14:56:02
iteration: 158, accuracy: 0.6881, timestamp: 2026-03-24 14:57:01
iteration: 159, accuracy: 0.6815, timestamp: 2026-03-24 14:57:56
iteration: 160, accuracy: 0.6669, timestamp: 2026-03-24 14:58:56
iteration: 161, accuracy: 0.6669, timestamp: 2026-03-24 14:59:55
iteration: 162, accuracy: 0.6815, timestamp: 2026-03-24 15:00:51
iteration: 163, accuracy: 0.6803, timestamp: 2026-03-24 15:01:36
iteration: 164, accuracy: 0.6815, timestamp: 2026-03-24 15:02:33
iteration: 165, accuracy: 0.6971, timestamp: 2026-03-24 15:03:29
iteration: 166, accuracy: 0.6899, timestamp: 2026-03-24 15:04:23
iteration: 167, accuracy: 0.6971, timestamp: 2026-03-24 15:05:15
iteration: 168, accuracy: 0.6887, timestamp: 2026-03-24 15:06:08
iteration: 169, accuracy: 0.6971, timestamp: 2026-03-24 15:07:03
iteration: 170, error: Code validation failed: Validation error: RuntimeError: The size of tensor a (14) must match the size of tensor b (16) at non-singleton dimension 3, timestamp: 2026-03-24 15:07:52
iteration: 171, accuracy: 0.6669, timestamp: 2026-03-24 15:08:49
iteration: 172, accuracy: 0.6971, timestamp: 2026-03-24 15:09:44
iteration: 173, accuracy: 0.6122, timestamp: 2026-03-24 15:10:43
iteration: 174, accuracy: 0.6971, timestamp: 2026-03-24 15:11:36
iteration: 175, accuracy: 0.6816, timestamp: 2026-03-24 15:12:34
iteration: 176, accuracy: 0.6951, timestamp: 2026-03-24 15:13:28
iteration: 177, accuracy: 0.6951, timestamp: 2026-03-24 15:14:23
iteration: 178, accuracy: 0.6951, timestamp: 2026-03-24 15:15:18
iteration: 179, accuracy: 0.6951, timestamp: 2026-03-24 15:16:13
iteration: 180, accuracy: 0.6951, timestamp: 2026-03-24 15:17:10
iteration: 181, accuracy: 0.6951, timestamp: 2026-03-24 15:18:07
iteration: 182, error: Code validation failed: Validation error: AttributeError: 'NoneType' object has no attribute 'shape', timestamp: 2026-03-24 15:18:59
